report_date,region,class,commodity,variety,organic,unit,environment,price_min,price_max,current_ad_count,current_wtd_avg_price,priorwk_ad_count,priorwk_wtd_avg_price,prioryr_ad_count,prioryr_wtd_avg_price
12/13/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.33,0.44,131,0.38,,,,
12/13/2024,Southwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,3,3,187,3,,,,
12/13/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,2.29,481,1.45,,,,
12/13/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.99,1.69,548,1.14,,,,
12/13/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,0.99,1.99,29,1.49,,,,
12/13/2024,Northwest,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,3.98,3.98,6,3.98,,,,
12/13/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,0.99,1.5,83,1.01,,,,
12/13/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.99,2.5,50,2.2,,,,
12/13/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.29,2,146,1.36,,,,
12/13/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,1.28,1.28,21,1.28,,,,
12/13/2024,Hawaii,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.78,2.78,4,2.78,,,,
12/13/2024,Alaska,Fruit,Avocados,HASS,No,each,N/A,1.67,1.67,2,1.67,,,,
12/13/2024,Alaska,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.99,0.99,1,0.99,,,,
12/13/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,,,63,1.27,31,0.98,,
12/13/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,3460,1.07,8339,0.94,5743,1.13
12/13/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,54,1.32,286,1.5,621,1.96
12/13/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,569,0.9,572,0.43,394,0.52
12/13/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,333,2.47,30,1.33,67,2.27
12/13/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,1169,1.66,981,1.56,3081,1.19
12/13/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,973,1.03,890,0.95,364,0.94
12/13/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,280,1.61,228,1.56,339,1.29
12/13/2024,National,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,,,21,1.28,14,1.99,,
12/13/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.5,2.99,527,1.07,,,,
12/13/2024,Midwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,1.5,270,0.8,,,,
12/13/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.5,1.5,60,1.5,,,,
12/13/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2,391,1.65,,,,
12/13/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.69,0.89,22,0.76,,,,
12/06/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,0.99,1.5,329,1.24,,,,
12/06/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,1.99,1.99,14,1.99,,,,
12/06/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,0.99,1.67,19,1.2,,,,
12/06/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.5,1.49,572,0.94,,,,
12/06/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2,267,1.57,,,,
12/06/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.25,0.44,418,0.4,,,,
12/06/2024,Southwest,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2,2,7,2,,,,
12/06/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,0.69,2,632,1.34,,,,
12/06/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2,107,2,,,,
12/06/2024,Southcentral,Fruit,Avocados,HASS,Yes,each,N/A,2.5,2.5,9,2.5,,,,
12/06/2024,Southcentral,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.5,0.8,28,0.55,,,,
12/06/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.25,2,116,1.7,,,,
12/06/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.33,0.5,113,0.39,,,,
12/06/2024,Southcentral,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,0.89,2.28,35,1.45,,,,
12/06/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.33,2.99,1151,0.63,,,,
12/06/2024,Southeast,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2,52,2,,,,
12/06/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.44,1.68,3006,0.94,,,,
12/06/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,0.98,0.98,31,0.98,,,,
12/06/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.5,2.5,200,1.55,,,,
12/06/2024,Northeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.25,1.25,34,1.25,,,,
12/06/2024,Northeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.67,1.67,244,1.67,,,,
12/06/2024,Northeast,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,2,2,19,2,,,,
12/06/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.49,1.5,244,1.5,,,,
12/06/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.6,1.67,1930,1.04,,,,
12/06/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.5,0.8,74,0.74,,,,
12/06/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.5,1.67,181,1.56,,,,
12/06/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,0.99,1.99,30,1.33,,,,
12/06/2024,Midwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,0.78,24,0.62,,,,
12/06/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.5,2.5,1291,0.8,,,,
12/06/2024,National,Fruit,Avocados,Hass-Marked Medium,Yes,each,N/A,,,14,1.99,,,,
12/06/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,163,2,373,2.22,,
12/06/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,228,1.56,315,1.82,434,1.44
12/06/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,890,0.95,240,0.9,575,1.48
12/06/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,981,1.56,257,1.67,1312,1.64
12/06/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,30,1.33,146,2.5,429,1.46
12/06/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,572,0.43,193,0.32,363,0.35
12/06/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,,,19,2,,,,
12/06/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,286,1.5,74,1.57,466,1.88
12/06/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,8339,0.94,3749,1.12,8965,0.92
12/06/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,,,31,0.98,34,1.29,,
12/06/2024,Alaska,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.99,0.99,1,0.99,,,,
12/06/2024,Alaska,Fruit,Avocados,HASS,No,each,N/A,1.25,1.25,2,1.25,,,,
12/06/2024,Hawaii,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.34,2.34,4,2.34,,,,
12/06/2024,Hawaii,Fruit,Avocados,HASS,No,each,N/A,1.67,1.67,23,1.67,,,,
12/06/2024,Hawaii,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,1.99,1.99,7,1.99,,,,
12/06/2024,Northwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2,4,2,,,,
12/06/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.5,2,182,1.07,,,,
12/06/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,0.99,2.5,173,1.26,,,,
12/06/2024,Northwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,1,1,17,1,,,,
11/29/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.6,2,992,1.09,,,,
11/29/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.49,1.49,54,1.49,,,,
11/29/2024,Northeast,Fruit,Avocados,Various Greenskin Marked Extra Large,No,each,N/A,1.5,2,38,1.75,,,,
11/29/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.5,2.5,229,1.67,,,,
11/29/2024,Northeast,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.22,2.22,122,2.22,,,,
11/29/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,1.29,1.29,34,1.29,,,,
11/29/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,1.25,1.67,1283,1.27,,,,
11/29/2024,Southeast,Fruit,Avocados,HASS,Yes,each,N/A,2.22,2.22,86,2.22,,,,
11/29/2024,Southeast,Fruit,Avocados,Hass-Marked Extra Large,Yes,each,N/A,2,2,52,2,,,,
11/29/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.33,1.67,358,0.94,,,,
11/29/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.2,0.33,79,0.31,,,,
11/29/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.5,2.5,6,2.5,,,,
11/29/2024,Southcentral,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.47,0.88,132,0.68,,,,
11/29/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.22,2.22,75,2.22,,,,
11/29/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,0.5,1.25,265,0.53,,,,
11/29/2024,Southwest,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.5,6,2.5,,,,
11/29/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.25,0.34,114,0.33,,,,
11/29/2024,Southwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.5,2.5,146,2.5,,,,
11/29/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2,2.5,103,2.21,,,,
11/29/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.67,1.69,63,0.83,,,,
11/29/2024,Southwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.22,2.22,109,2.22,,,,
11/29/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,1.67,1.67,287,1.67,,,,
11/29/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2,2.5,34,2.09,,,,
11/29/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.69,2,37,1.82,,,,
11/29/2024,Hawaii,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,3.11,3.11,4,3.11,,,,
11/29/2024,Alaska,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,4.49,4.49,9,4.49,,,,
11/29/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,,,34,1.29,31,0.98,26,0.98
11/29/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,3749,1.12,3540,1.19,8314,1.18
11/29/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,74,1.57,884,2.02,451,1.91
11/29/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,193,0.32,636,0.45,439,0.54
11/29/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,146,2.5,201,2.51,506,2.78
11/29/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,257,1.67,384,2,2497,1.79
11/29/2024,National,Fruit,Avocados,Various Greenskin Marked Extra Large,No,each,N/A,,,38,1.75,,,,
11/29/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,240,0.9,68,1.53,405,1.18
11/29/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,315,1.82,190,1.5,531,1.93
11/29/2024,National,Fruit,Avocados,Hass-Marked Extra Large,Yes,each,N/A,,,52,2,,,8,3
11/29/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,373,2.22,762,2.12,,
11/29/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.5,1.5,564,0.95,,,,
11/29/2024,Midwest,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.49,1.49,14,1.49,,,,
11/29/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1,1,114,1,,,,
11/29/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.79,0.79,8,0.79,,,,
11/29/2024,Midwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.22,2.22,67,2.22,,,,
11/22/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,0.67,1.25,18,0.96,,,,
11/22/2024,Southwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2.22,293,2.08,,,,
11/22/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.8,1.69,23,1.32,,,,
11/22/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2,2.5,134,2.01,,,,
11/22/2024,Southwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.5,2.5,188,2.5,,,,
11/22/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.25,0.5,424,0.43,,,,
11/22/2024,Southwest,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.5,6,2.5,,,,
11/22/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,1.5,1.5,13,1.5,,,,
11/22/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2,107,2,,,,
11/22/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2,2.5,202,2.01,,,,
11/22/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.25,0.79,212,0.47,,,,
11/22/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.5,2,367,1.33,,,,
11/22/2024,Southeast,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2.22,138,2.14,,,,
11/22/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.5,366,2.5,,,,
11/22/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.98,1.88,1737,1.21,,,,
11/22/2024,Southeast,Fruit,Avocados,Various Greenskin Marked Large,No,per lb,N/A,1.29,1.29,34,1.29,,,,
11/22/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,0.98,0.98,31,0.98,,,,
11/22/2024,Northeast,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2.22,131,2.2,,,,
11/22/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.5,1.5,190,1.5,,,,
11/22/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.49,1.99,512,1.68,,,,
11/22/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.89,1.67,765,1.31,,,,
11/22/2024,Northwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,3.78,3.78,6,3.78,,,,
11/22/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2,2.5,34,2.09,,,,
11/22/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.69,2,37,1.82,,,,
11/22/2024,Northwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2.22,26,2.19,,,,
11/22/2024,Hawaii,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,3.11,3.11,4,3.11,,,,
11/22/2024,Alaska,Fruit,Avocados,Hass-Marked Small,No,each,N/A,1.25,1.25,1,1.25,,,,
11/22/2024,Alaska,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,4.49,4.49,9,4.49,,,,
11/22/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,,,31,0.98,,,34,1.29
11/22/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,per lb,N/A,,,34,1.29,,,31,0.98
11/22/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,3540,1.19,5995,1.01,5115,0.9
11/22/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,884,2.02,2206,2.28,626,2.23
11/22/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,636,0.45,565,0.44,210,0.33
11/22/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,201,2.51,195,2.93,594,1.99
11/22/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,384,2,688,1.98,1868,1.31
11/22/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,68,1.53,660,0.96,217,0.89
11/22/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,190,1.5,243,1.98,311,1.52
11/22/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,762,2.12,737,2.15,52,2
11/22/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.59,2,640,0.91,,,,
11/22/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.66,1.66,7,1.66,,,,
11/22/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.49,1.49,14,1.49,,,,
11/22/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.79,0.79,8,0.79,,,,
11/22/2024,Midwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.22,2.22,67,2.22,,,,
11/15/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,0.89,1.34,399,1.18,,,,
11/15/2024,Southwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2,293,2,,,,
11/15/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,0.99,2,35,1.62,,,,
11/15/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.33,1.69,630,0.94,,,,
11/15/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.99,2,76,2,,,,
11/15/2024,Southwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.99,2.99,187,2.99,,,,
11/15/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.25,0.5,427,0.39,,,,
11/15/2024,Southwest,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.5,2.5,6,2.5,,,,
11/15/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,0.2,1.25,110,0.61,,,,
11/15/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2.5,116,2.04,,,,
11/15/2024,Southcentral,Fruit,Avocados,HASS,Yes,each,N/A,2,2,75,2,,,,
11/15/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.67,2,344,1.94,,,,
11/15/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.33,0.79,113,0.46,,,,
11/15/2024,Southcentral,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,1.5,2,168,1.98,,,,
11/15/2024,Southcentral,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,0.99,2.5,50,1.87,,,,
11/15/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.49,1.67,487,0.85,,,,
11/15/2024,Southeast,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2,52,2,,,,
11/15/2024,Southeast,Fruit,Avocados,HASS,Yes,each,N/A,2.22,2.22,86,2.22,,,,
11/15/2024,Southeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.67,1.67,11,1.67,,,,
11/15/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.99,2.5,1601,2.49,,,,
11/15/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.58,2.99,2614,1.18,,,,
11/15/2024,Northeast,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.22,2.22,122,2.22,,,,
11/15/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,2,2.5,19,2.24,,,,
11/15/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.49,1.99,549,1.7,,,,
11/15/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.65,2,1061,1.03,,,,
11/15/2024,Midwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2.22,2.22,67,2.22,,,,
11/15/2024,Midwest,Fruit,Avocados,HASS,Yes,each,N/A,1.5,1.5,28,1.5,,,,
11/15/2024,Midwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.79,0.79,8,0.79,,,,
11/15/2024,Midwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.5,1.99,111,1.53,,,,
11/15/2024,Midwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,1.5,1.5,8,1.5,,,,
11/15/2024,Midwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.5,1.99,25,1.16,,,,
11/15/2024,Midwest,Fruit,Avocados,HASS,No,each,N/A,0.33,1.66,1324,0.71,,,,
11/15/2024,National,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,,,737,2.15,75,2,433,2.04
11/15/2024,National,Fruit,Avocados,HASS,Yes,each,N/A,,,243,1.98,211,1.64,527,0.87
11/15/2024,National,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,,,660,0.96,1173,1.18,130,1.01
11/15/2024,National,Fruit,Avocados,Hass-Marked Large,No,each,N/A,,,688,1.98,1033,2.01,596,1.84
11/15/2024,National,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,,,195,2.93,111,2.75,550,2.28
11/15/2024,National,Fruit,Avocados,Hass-Marked Small,No,each,N/A,,,565,0.44,345,0.43,260,0.52
11/15/2024,National,Fruit,Avocados,Various Greenskin Marked Large,No,each,N/A,,,168,1.98,,,,
11/15/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,,,2206,2.28,648,2.6,25,2
11/15/2024,National,Fruit,Avocados,HASS,No,each,N/A,,,5995,1.01,6814,1.15,1978,1.28
11/15/2024,Alaska,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.67,1.67,11,1.67,,,,
11/15/2024,Alaska,Fruit,Avocados,Hass-Marked Large,No,each,N/A,3,3,11,3,,,,
11/15/2024,Alaska,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,4.49,4.49,9,4.49,,,,
11/15/2024,Alaska,Fruit,Avocados,Hass-Marked Small,No,each,N/A,1.25,1.25,1,1.25,,,,
11/15/2024,Hawaii,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,3.11,3.11,4,3.11,,,,
11/15/2024,Hawaii,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,2.59,2.59,7,2.59,,,,
11/15/2024,Northwest,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,3,87,2.76,,,,
11/15/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.69,1.69,22,1.69,,,,
11/15/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2,2.5,146,2.44,,,,
11/08/2024,Northeast,Fruit,Avocados,HASS,No,each,N/A,0.5,2,1599,1.13,,,,
11/08/2024,Northeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.67,2,232,1.98,,,,
11/08/2024,Northeast,Fruit,Avocados,Hass-Marked Large,No,each,N/A,2.22,2.99,268,2.29,,,,
11/08/2024,Northeast,Fruit,Avocados,HASS,Yes,each,N/A,1.67,1.67,190,1.67,,,,
11/08/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,0.88,0.88,26,0.88,,,,
11/08/2024,Southeast,Fruit,Avocados,HASS,No,each,N/A,0.77,2.99,3146,1.27,,,,
11/08/2024,Southeast,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.99,2.99,366,2.99,,,,
11/08/2024,Southeast,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.83,0.83,119,0.83,,,,
11/08/2024,Southcentral,Fruit,Avocados,HASS,No,each,N/A,0.5,1.99,1005,0.86,,,,
11/08/2024,Southcentral,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,2.48,2.99,43,2.82,,,,
11/08/2024,Southcentral,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.33,0.79,217,0.47,,,,
11/08/2024,Southcentral,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.29,2.29,23,2.29,,,,
11/08/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.2,2,233,1.88,,,,
11/08/2024,Southcentral,Fruit,Avocados,Hass-Marked Large,Yes,each,N/A,2,2,75,2,,,,
11/08/2024,Southwest,Fruit,Avocados,HASS,No,each,N/A,0.97,1.25,605,1.19,,,,
11/08/2024,Southwest,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,each,N/A,1.5,1.5,7,1.5,,,,
11/08/2024,Southwest,Fruit,Avocados,Hass-Marked Small,No,each,N/A,0.25,0.99,128,0.36,,,,
11/08/2024,Southwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.5,2.22,267,2.02,,,,
11/08/2024,Southwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,0.5,1.5,723,1.23,,,,
11/08/2024,Southwest,Fruit,Avocados,HASS,Yes,each,N/A,0.99,2,21,1.37,,,,
11/08/2024,Northwest,Fruit,Avocados,HASS,No,each,N/A,1,1.5,45,1.1,,,,
11/08/2024,Northwest,Fruit,Avocados,Hass-Marked Extra Large,No,each,N/A,2.98,2.98,81,2.98,,,,
11/08/2024,Northwest,Fruit,Avocados,Hass-Marked Large,No,each,N/A,1.5,2.22,56,1.93,,,,
11/08/2024,Northwest,Fruit,Avocados,Hass-Marked Medium,No,each,N/A,1.25,1.25,309,1.25,,,,
11/08/2024,Hawaii,Fruit,Avocados,HASS,No,each,N/A,1.5,1.67,46,1.58,,,,
11/08/2024,Hawaii,Fruit,Avocados,Hass-Marked Large,No,each,N/A,3.11,3.11,4,3.11,,,,
11/08/2024,Alaska,Fruit,Avocados,HASS,No,each,N/A,0.99,1.67,13,1.57,,,,
11/08/2024,National,Fruit,Avocados,VARIOUS GREENSKIN VARIETIES,No,per lb,N/A,,,26,0.88,34,0.99,31,0.98
